31345.0,2.022050545E9,0,1,2.0220192E9,.,9365.272944045679,39.605695,-105.941693,1.0
31346.0,2.022050546E9,0,1,2.0220192E9,.,9373.03131699736,39.60553,-105.941631,1.0
31347.0,2.022050547E9,0,1,2.0220192E9,.,9373.03131699736,39.605398,-105.941588,1.0
31349.0,2.022050549E9,0,1,2.0220192E9,.,9374.99894829392,39.605019,-105.94144,1.0
31351.0,2.022050551E9,0,1,2.0220192E9,.,9381.8894242362,39.604904,-105.941424,1.0
31353.0,2.022050553E9,0,1,2.0220192E9,.,9381.8894242362,39.604776,-105.941425,1.0
31355.0,2.022050555E9,0,1,2.0220192E9,.,9381.8894242362,39.604673,-105.941408,1.0
31358.0,2.022050558E9,0,1,2.0220192E9,.,9381.8894242362,39.604475,-105.941398,1.0
31360.0,2.02205056E9,0,1,2.0220192E9,.,9390.32736085792,39.604352,-105.941395,1.0
31363.0,2.022050563E9,0,1,2.0220192E9,.,9395.6080434416,39.604226,-105.941401,1.0
31366.0,2.022050566E9,0,1,2.0220192E9,.,9394.35677699736,39.604105,-105.94137,1.0
31368.0,2.022050568E9,0,1,2.0220192E9,.,9403.22528777984,39.604009,-105.94136,1.0
31369.0,2.022050569E9,0,1,2.0220192E9,.,9410.74842122268,39.603916,-105.941356,1.0
31371.0,2.022050571E9,0,1,2.0220192E9,.,9415.9834213902,39.603823,-105.941347,1.0
31374.0,2.022050574E9,0,1,2.0220192E9,.,9430.71507868576,39.603703,-105.94134,1.0
31377.0,2.022050577E9,0,1,2.0220192E9,.,9440.35021022768,39.603565,-105.941332,1.0
31379.0,2.022050579E9,0,1,2.0220192E9,.,9446.505469611,39.603472,-105.941333,1.0
31381.0,2.022050581E9,0,1,2.0220192E9,.,9456.4272054928,39.603379,-105.941329,1.0
31383.0,2.022050583E9,0,1,2.0220192E9,.,9474.68129400344,39.603286,-105.941329,1.0
31386.0,2.022050586E9,0,1,2.0220192E9,.,9480.616855217,39.603184,-105.941334,1.0
31389.0,2.022050589E9,0,1,2.0220192E9,.,9503.58447078136,39.603077,-105.94134,1.0
31392.0,2.022050592E9,0,1,2.0220192E9,.,9528.87158773228,39.602947,-105.941346,1.0
31395.0,2.022050595E9,0,1,2.0220192E9,.,9557.507074212921,39.602816,-105.941345,1.0
31398.0,2.022050598E9,0,1,2.0220192E9,.,9578.3113465322,39.602687,-105.941349,1.0
31401.0,2.022050601E9,0,1,2.0220192E9,.,9586.20478182416,39.602554,-105.941349,1.0
31404.0,2.022050604E9,0,1,2.0220192E9,.,9594.093784701281,39.602447,-105.941343,1.0
31406.0,2.022050606E9,0,1,2.0220192E9,.,9608.45257125,39.602345,-105.941337,1.0
31409.0,2.022050609E9,0,1,2.0220192E9,.,9631.58845125544,39.60224,-105.941337,1.0
31412.0,2.022050612E9,0,1,2.0220192E9,.,9647.82116502948,39.602136,-105.941334,1.0
31415.0,2.022050615E9,0,1,2.0220192E9,.,9662.32430525736,39.602027,-105.941332,1.0
31418.0,2.022050618E9,0,1,2.0220192E9,.,9682.519450260561,39.601881,-105.941323,1.0
31420.0,2.02205062E9,0,1,2.0220192E9,.,9702.35212477972,39.601782,-105.941318,1.0
31422.0,2.022050622E9,0,1,2.0220192E9,.,9720.52749937708,39.601682,-105.94132,1.0
31424.0,2.022050624E9,0,1,2.0220192E9,.,9731.99473071516,39.601589,-105.941324,1.0
31426.0,2.022050626E9,0,1,2.0220192E9,.,9741.84959651608,39.601484,-105.941349,1.0
31428.0,2.022050628E9,0,1,2.0220192E9,.,9750.951512817841,39.601361,-105.941382,1.0
31430.0,2.02205063E9,0,1,2.0220192E9,.,9768.1036098234,39.601261,-105.941409,1.0
31433.0,2.022050633E9,0,1,2.0220192E9,.,9794.72946697464,39.601149,-105.941407,1.0
31436.0,2.022050636E9,0,1,2.0220192E9,.,9812.9471480038,39.601037,-105.941374,1.0
31439.0,2.022050639E9,0,1,2.0220192E9,.,9832.80453380984,39.600912,-105.941356,1.0
31441.0,2.021964241E9,0,1,2.0219328E9,.,9281.2709498878,39.6056,-105.941559,1.0
31441.0,2.022050641E9,0,1,2.0220192E9,.,9859.0597971172,39.600821,-105.941349,1.0
31442.0,2.021964242E9,0,1,2.0219328E9,.,9282.87246240624,39.605434,-105.941505,1.0
31443.0,2.021964243E9,0,1,2.0219328E9,.,9289.59789569232,39.605174,-105.941429,1.0
31444.0,2.021964244E9,0,1,2.0219328E9,.,9288.14379787676,39.605019,-105.941397,1.0
31444.0,2.022050644E9,0,1,2.0220192E9,.,9881.38428273972,39.600697,-105.941337,1.0
31446.0,2.021964246E9,0,1,2.0219328E9,.,9297.895851994599,39.60488,-105.941384,1.0
31447.0,2.022050647E9,0,1,2.0220192E9,.,9899.95867965956,39.600577,-105.941328,1.0
31448.0,2.021964248E9,0,1,2.0219328E9,.,9306.10266,39.60478,-105.94139,1.0
31450.0,2.02196425E9,0,1,2.0219328E9,.,9302.296176938558,39.604682,-105.941383,1.0
31450.0,2.02205065E9,0,1,2.0220192E9,.,9919.45480561152,39.600462,-105.94132,1.0
31452.0,2.021964252E9,0,1,2.0219328E9,.,9307.58848025752,39.604591,-105.941383,1.0
31453.0,2.022050653E9,0,1,2.0220192E9,.,9942.751463181161,39.600355,-105.941311,1.0
31454.0,2.021964254E9,0,1,2.0219328E9,.,9305.26044868696,39.604495,-105.941383,1.0
31456.0,2.021964256E9,0,1,2.0219328E9,.,9308.636154175561,39.604402,-105.941387,1.0
31456.0,2.022050656E9,0,1,2.0220192E9,.,9951.90682108568,39.600236,-105.941298,1.0
31459.0,2.021964259E9,0,1,2.0219328E9,.,9320.53803447768,39.604271,-105.941379,1.0
31459.0,2.022050659E9,0,1,2.0220192E9,.,9969.70941351888,39.600113,-105.941288,1.0
31462.0,2.021964262E9,0,1,2.0219328E9,.,9321.52244723884,39.604146,-105.941372,1.0
31462.0,2.022050662E9,0,1,2.0220192E9,.,9982.24913176792,39.599985,-105.941293,1.0
31464.0,2.022050664E9,0,1,2.0220192E9,.,9998.346038451,39.599892,-105.941298,1.0
31465.0,2.021964265E9,0,1,2.0219328E9,.,9321.52244723884,39.60401,-105.941375,1.0
31467.0,2.021964267E9,0,1,2.0219328E9,.,9333.6244948702,39.603918,-105.941371,1.0
31467.0,2.022050667E9,0,1,2.0220192E9,.,10018.33005155768,39.599769,-105.941301,1.0
31469.0,2.021964269E9,0,1,2.0219328E9,.,9340.69090585748,39.603827,-105.941371,1.0
31470.0,2.02205067E9,0,1,2.0220192E9,.,10045.156286011921,39.599646,-105.941304,1.0
31472.0,2.021964272E9,0,1,2.0219328E9,.,9348.40728077632,39.603704,-105.941368,1.0
31473.0,2.022050673E9,0,1,2.0220192E9,.,10066.42430834604,39.599518,-105.941306,1.0
31474.0,2.021964274E9,0,1,2.0219328E9,.,9357.85169052736,39.603612,-105.941364,1.0
