0,1.0,2.02176E9,6.318920303829754
1,1.0,2.02176E9,.
2,1.0,2.02176E9,.
0,2.0,2.02176E9,1.7962656297527182
1,2.0,2.02176E9,.
2,2.0,2.02176E9,.
0,3.0,2.02176E9,3.5654660726552216
1,3.0,2.02176E9,.
2,3.0,2.02176E9,.
0,4.0,2.02176E9,4.49496324512172
1,4.0,2.02176E9,.
2,4.0,2.02176E9,.
0,5.0,2.02176E9,4.220631253706864
1,5.0,2.02176E9,.
2,5.0,2.02176E9,.
0,6.0,2.02176E9,6.39156157419085
1,6.0,2.02176E9,.
2,6.0,2.02176E9,.
0,7.0,2.02176E9,4.642819372537542
1,7.0,2.02176E9,.
2,7.0,2.02176E9,.
0,8.0,2.02176E9,7.61315198628093
1,8.0,2.02176E9,.
2,8.0,2.02176E9,.
0,9.0,2.02176E9,6.850955054385658
1,9.0,2.02176E9,.
2,9.0,2.02176E9,.
0,10.0,2.02176E9,7.666065214540084
1,10.0,2.02176E9,.
2,10.0,2.02176E9,.
0,11.0,2.02176E9,4.892767327505746
1,11.0,2.02176E9,.
2,11.0,2.02176E9,.
0,12.0,2.02176E9,3.3997842709322916
1,12.0,2.02176E9,.
2,12.0,2.02176E9,.
0,13.0,2.02176E9,.
1,13.0,2.02176E9,.
2,13.0,2.02176E9,.
0,14.0,2.02176E9,.
1,14.0,2.02176E9,.
2,14.0,2.02176E9,.
0,15.0,2.02176E9,.
1,15.0,2.02176E9,.
2,15.0,2.02176E9,.
0,16.0,2.02176E9,.
1,16.0,2.02176E9,.
2,16.0,2.02176E9,.
0,17.0,2.02176E9,.
1,17.0,2.02176E9,.
2,17.0,2.02176E9,.
0,18.0,2.02176E9,.
1,18.0,2.02176E9,.
2,18.0,2.02176E9,.
0,19.0,2.02176E9,.
1,19.0,2.02176E9,.
2,19.0,2.02176E9,.
0,20.0,2.02176E9,.
1,20.0,2.02176E9,.
2,20.0,2.02176E9,.
0,21.0,2.02176E9,.
1,21.0,2.02176E9,.
2,21.0,2.02176E9,.
0,22.0,2.02176E9,.
1,22.0,2.02176E9,.
2,22.0,2.02176E9,.
0,1.0,2.0218464E9,7.686614896150314
1,1.0,2.0218464E9,.
2,1.0,2.0218464E9,.
0,2.0,2.0218464E9,2.2859545340594654
1,2.0,2.0218464E9,.
2,2.0,2.0218464E9,.
0,3.0,2.0218464E9,2.3633667695805953
1,3.0,2.0218464E9,.
2,3.0,2.0218464E9,.
0,4.0,2.0218464E9,5.50419867296788
1,4.0,2.0218464E9,.
2,4.0,2.0218464E9,.
0,5.0,2.0218464E9,5.759731944892127
1,5.0,2.0218464E9,.
2,5.0,2.0218464E9,.
0,6.0,2.0218464E9,7.40320998266543
1,6.0,2.0218464E9,.
2,6.0,2.0218464E9,.
0,7.0,2.0218464E9,4.57524324533076
1,7.0,2.0218464E9,.
2,7.0,2.0218464E9,.
0,8.0,2.0218464E9,6.81315509562778
1,8.0,2.0218464E9,.
2,8.0,2.0218464E9,.
0,9.0,2.0218464E9,3.4184979441554035
1,9.0,2.0218464E9,.
2,9.0,2.0218464E9,.
0,10.0,2.0218464E9,7.1967694952786605
1,10.0,2.0218464E9,.
2,10.0,2.0218464E9,.
0,11.0,2.0218464E9,4.652073260665995
1,11.0,2.0218464E9,.
2,11.0,2.0218464E9,.
0,12.0,2.0218464E9,.
1,12.0,2.0218464E9,.
2,12.0,2.0218464E9,.
0,13.0,2.0218464E9,.
1,13.0,2.0218464E9,.
2,13.0,2.0218464E9,.
0,14.0,2.0218464E9,.
1,14.0,2.0218464E9,.
2,14.0,2.0218464E9,.
0,15.0,2.0218464E9,.
1,15.0,2.0218464E9,.
2,15.0,2.0218464E9,.
0,16.0,2.0218464E9,.
1,16.0,2.0218464E9,.
2,16.0,2.0218464E9,.
0,17.0,2.0218464E9,.
1,17.0,2.0218464E9,.
2,17.0,2.0218464E9,.
0,18.0,2.0218464E9,.
1,18.0,2.0218464E9,.
2,18.0,2.0218464E9,.
0,19.0,2.0218464E9,.
1,19.0,2.0218464E9,.
2,19.0,2.0218464E9,.
0,20.0,2.0218464E9,.
1,20.0,2.0218464E9,.
2,20.0,2.0218464E9,.
0,21.0,2.0218464E9,.
1,21.0,2.0218464E9,.
2,21.0,2.0218464E9,.
0,22.0,2.0218464E9,.
1,22.0,2.0218464E9,.
2,22.0,2.0218464E9,.
0,1.0,2.0219328E9,5.528084657543713
1,1.0,2.0219328E9,.
2,1.0,2.0219328E9,.
0,2.0,2.0219328E9,5.413685873479711
1,2.0,2.0219328E9,.
2,2.0,2.0219328E9,.
0,3.0,2.0219328E9,9.14838173298254
1,3.0,2.0219328E9,.
2,3.0,2.0219328E9,.
0,4.0,2.0219328E9,7.895447496748796
1,4.0,2.0219328E9,.
2,4.0,2.0219328E9,.
0,5.0,2.0219328E9,6.265482282835713
1,5.0,2.0219328E9,.
2,5.0,2.0219328E9,.
0,6.0,2.0219328E9,8.522207002941613
1,6.0,2.0219328E9,.
2,6.0,2.0219328E9,.
0,7.0,2.0219328E9,6.493980635188392
1,7.0,2.0219328E9,.
2,7.0,2.0219328E9,.
0,8.0,2.0219328E9,2.0451713959366082
1,8.0,2.0219328E9,.
2,8.0,2.0219328E9,.
0,9.0,2.0219328E9,3.882063005417124
1,9.0,2.0219328E9,.
2,9.0,2.0219328E9,.
0,10.0,2.0219328E9,5.664419921261885
1,10.0,2.0219328E9,.
2,10.0,2.0219328E9,.
0,11.0,2.0219328E9,.
1,11.0,2.0219328E9,.
2,11.0,2.0219328E9,.
0,12.0,2.0219328E9,.
1,12.0,2.0219328E9,.
2,12.0,2.0219328E9,.
0,13.0,2.0219328E9,.
1,13.0,2.0219328E9,.
2,13.0,2.0219328E9,.
0,14.0,2.0219328E9,.
1,14.0,2.0219328E9,.
2,14.0,2.0219328E9,.
0,15.0,2.0219328E9,.
1,15.0,2.0219328E9,.
2,15.0,2.0219328E9,.
0,16.0,2.0219328E9,.
1,16.0,2.0219328E9,.
2,16.0,2.0219328E9,.
0,17.0,2.0219328E9,.
1,17.0,2.0219328E9,.
2,17.0,2.0219328E9,.
0,18.0,2.0219328E9,.
1,18.0,2.0219328E9,.
2,18.0,2.0219328E9,.
0,19.0,2.0219328E9,.
1,19.0,2.0219328E9,.
2,19.0,2.0219328E9,.
0,20.0,2.0219328E9,.
1,20.0,2.0219328E9,.
2,20.0,2.0219328E9,.
0,21.0,2.0219328E9,.
1,21.0,2.0219328E9,.
2,21.0,2.0219328E9,.
0,22.0,2.0219328E9,.
1,22.0,2.0219328E9,.
2,22.0,2.0219328E9,.
0,1.0,2.0220192E9,6.179704442037073
1,1.0,2.0220192E9,.
2,1.0,2.0220192E9,.
0,2.0,2.0220192E9,4.712363715341846
1,2.0,2.0220192E9,.
2,2.0,2.0220192E9,.
0,3.0,2.0220192E9,7.584925680988302
1,3.0,2.0220192E9,.
2,3.0,2.0220192E9,.
0,4.0,2.0220192E9,5.790366841621506
1,4.0,2.0220192E9,.
2,4.0,2.0220192E9,.
0,5.0,2.0220192E9,6.128578233048126
1,5.0,2.0220192E9,.
2,5.0,2.0220192E9,.
0,6.0,2.0220192E9,0.9998070533987606
1,6.0,2.0220192E9,.
2,6.0,2.0220192E9,.
0,7.0,2.0220192E9,2.2669716750510984
1,7.0,2.0220192E9,.
2,7.0,2.0220192E9,.
0,8.0,2.0220192E9,5.455690791379997
1,8.0,2.0220192E9,.
2,8.0,2.0220192E9,.
0,9.0,2.0220192E9,6.391771952833502
1,9.0,2.0220192E9,.
2,9.0,2.0220192E9,.
0,10.0,2.0220192E9,7.068724257679881
1,10.0,2.0220192E9,.
2,10.0,2.0220192E9,.
0,11.0,2.0220192E9,2.5128885638183376
1,11.0,2.0220192E9,.
2,11.0,2.0220192E9,.
0,12.0,2.0220192E9,5.108308536550458
1,12.0,2.0220192E9,.
2,12.0,2.0220192E9,.
0,13.0,2.0220192E9,7.669175048964523
1,13.0,2.0220192E9,.
2,13.0,2.0220192E9,.
0,14.0,2.0220192E9,.
1,14.0,2.0220192E9,.
2,14.0,2.0220192E9,.
0,15.0,2.0220192E9,.
1,15.0,2.0220192E9,.
2,15.0,2.0220192E9,.
0,16.0,2.0220192E9,.
1,16.0,2.0220192E9,.
2,16.0,2.0220192E9,.
0,17.0,2.0220192E9,.
1,17.0,2.0220192E9,.
2,17.0,2.0220192E9,.
