2.024316211E9,0,3,2.0242656E9,16.0,190.0
2.024316214E9,0,3,2.0242656E9,16.0,190.0
2.024316212E9,0,3,2.0242656E9,16.0,190.0
2.024316215E9,0,3,2.0242656E9,16.0,190.0
2.024316213E9,0,3,2.0242656E9,16.0,190.0
2.024316209E9,0,3,2.0242656E9,16.0,189.0
2.024316206E9,0,3,2.0242656E9,16.0,189.0
2.024314574E9,0,3,2.0242656E9,14.0,188.0
2.021803392E9,0,1,2.02176E9,8.0,188.0
2.021803387E9,0,1,2.02176E9,8.0,188.0
2.021803391E9,0,1,2.02176E9,8.0,188.0
2.021803384E9,0,1,2.02176E9,8.0,188.0
2.021803389E9,0,1,2.02176E9,8.0,188.0
2.02180339E9,0,1,2.02176E9,8.0,188.0
2.024320414E9,0,3,2.0242656E9,21.0,188.0
2.021803386E9,0,1,2.02176E9,8.0,188.0
2.021803388E9,0,1,2.02176E9,8.0,188.0
2.021803396E9,0,1,2.02176E9,8.0,187.0
2.021803393E9,0,1,2.02176E9,8.0,187.0
2.021804075E9,0,1,2.02176E9,9.0,187.0
2.021803395E9,0,1,2.02176E9,8.0,187.0
2.024320409E9,0,3,2.0242656E9,21.0,187.0
2.021803394E9,0,1,2.02176E9,8.0,187.0
2.021804085E9,0,1,2.02176E9,9.0,187.0
2.021803397E9,0,1,2.02176E9,8.0,187.0
2.021804077E9,0,1,2.02176E9,9.0,187.0
2.021803399E9,0,1,2.02176E9,8.0,187.0
2.021804073E9,0,1,2.02176E9,9.0,187.0
2.021804089E9,0,1,2.02176E9,9.0,187.0
2.02432041E9,0,3,2.0242656E9,21.0,187.0
2.021804071E9,0,1,2.02176E9,9.0,187.0
2.021804087E9,0,1,2.02176E9,9.0,187.0
2.021804798E9,0,1,2.02176E9,10.0,186.0
2.024319572E9,0,3,2.0242656E9,20.0,186.0
2.024314568E9,0,3,2.0242656E9,14.0,186.0
2.024320422E9,0,3,2.0242656E9,21.0,186.0
2.021804069E9,0,1,2.02176E9,9.0,186.0
2.024320421E9,0,3,2.0242656E9,21.0,186.0
2.021803401E9,0,1,2.02176E9,8.0,186.0
2.021803403E9,0,1,2.02176E9,8.0,186.0
2.021804067E9,0,1,2.02176E9,9.0,186.0
2.021804081E9,0,1,2.02176E9,9.0,186.0
2.024320423E9,0,3,2.0242656E9,21.0,186.0
2.02431457E9,0,3,2.0242656E9,14.0,186.0
2.024320419E9,0,3,2.0242656E9,21.0,186.0
2.021804797E9,0,1,2.02176E9,10.0,186.0
2.024314569E9,0,3,2.0242656E9,14.0,186.0
2.021804065E9,0,1,2.02176E9,9.0,186.0
2.021803407E9,0,1,2.02176E9,8.0,186.0
2.0218048E9,0,1,2.02176E9,10.0,186.0
2.02431957E9,0,3,2.0242656E9,20.0,186.0
2.02432042E9,0,3,2.0242656E9,21.0,186.0
