31345.0,.,1.0,0,2.0220192E9,146.0,2.0,11.818384,39.605695,-105.941693
31346.0,.,1.0,0,2.0220192E9,146.0,2.0,11.834187,39.60553,-105.941631
31347.0,.,1.0,0,2.0220192E9,146.0,2.0,11.635043,39.605398,-105.941588
31349.0,.,1.0,0,2.0220192E9,147.0,2.0,12.951285,39.605019,-105.94144
31351.0,.,1.0,0,2.0220192E9,147.0,2.0,11.783164,39.604904,-105.941424
31353.0,.,1.0,0,2.0220192E9,147.0,2.0,11.735052,39.604776,-105.941425
31355.0,.,1.0,0,2.0220192E9,148.0,2.0,10.978098,39.604673,-105.941408
31358.0,.,1.0,0,2.0220192E9,148.0,2.0,10.860531,39.604475,-105.941398
31360.0,.,1.0,0,2.0220192E9,148.0,2.0,10.866211,39.604352,-105.941395
31363.0,.,1.0,0,2.0220192E9,150.0,2.0,10.84371,39.604226,-105.941401
31366.0,.,1.0,0,2.0220192E9,150.0,2.0,10.316421,39.604105,-105.94137
31368.0,.,1.0,0,2.0220192E9,150.0,2.0,11.01091,39.604009,-105.94136
31369.0,.,1.0,0,2.0220192E9,148.0,2.0,11.487497,39.603916,-105.941356
31371.0,.,1.0,0,2.0220192E9,148.0,2.0,10.515801,39.603823,-105.941347
31374.0,.,1.0,0,2.0220192E9,148.0,2.0,9.998656,39.603703,-105.94134
31377.0,.,1.0,0,2.0220192E9,148.0,2.0,11.870734,39.603565,-105.941332
31379.0,.,1.0,0,2.0220192E9,148.0,2.0,12.103243,39.603472,-105.941333
31381.0,.,1.0,0,2.0220192E9,146.0,2.0,11.74883,39.603379,-105.941329
31383.0,.,1.0,0,2.0220192E9,146.0,2.0,10.786088,39.603286,-105.941329
31386.0,.,1.0,0,2.0220192E9,145.0,2.0,10.036094,39.603184,-105.941334
31389.0,.,1.0,0,2.0220192E9,145.0,2.0,11.396149,39.603077,-105.94134
31392.0,.,1.0,0,2.0220192E9,141.0,2.0,11.213988,39.602947,-105.941346
31395.0,.,1.0,0,2.0220192E9,141.0,2.0,11.486618,39.602816,-105.941345
31398.0,.,1.0,0,2.0220192E9,141.0,2.0,10.036725,39.602687,-105.941349
31401.0,.,1.0,0,2.0220192E9,129.0,2.0,11.52297,39.602554,-105.941349
31404.0,.,1.0,0,2.0220192E9,125.0,2.0,10.860442,39.602447,-105.941343
31406.0,.,1.0,0,2.0220192E9,125.0,2.0,10.733131,39.602345,-105.941337
31409.0,.,1.0,0,2.0220192E9,125.0,2.0,10.369101,39.60224,-105.941337
31412.0,.,1.0,0,2.0220192E9,127.0,2.0,9.244101,39.602136,-105.941334
31415.0,.,1.0,0,2.0220192E9,127.0,2.0,9.923603,39.602027,-105.941332
31418.0,.,1.0,0,2.0220192E9,127.0,2.0,10.582476,39.601881,-105.941323
31420.0,.,1.0,0,2.0220192E9,128.0,2.0,11.046504,39.601782,-105.941318
31422.0,.,1.0,0,2.0220192E9,128.0,2.0,11.713183,39.601682,-105.94132
31424.0,.,1.0,0,2.0220192E9,131.0,2.0,13.84086,39.601589,-105.941324
31426.0,.,1.0,0,2.0220192E9,131.0,2.0,15.823803,39.601484,-105.941349
31428.0,.,1.0,0,2.0220192E9,131.0,2.0,15.986402,39.601361,-105.941382
31430.0,.,1.0,0,2.0220192E9,130.0,2.0,14.244104,39.601261,-105.941409
31433.0,.,1.0,0,2.0220192E9,130.0,2.0,14.136962,39.601149,-105.941407
31436.0,.,1.0,0,2.0220192E9,129.0,2.0,13.347268,39.601037,-105.941374
31439.0,.,1.0,0,2.0220192E9,129.0,2.0,13.268872,39.600912,-105.941356
31441.0,.,1.0,0,2.0219328E9,128.0,1.0,10.717783,39.6056,-105.941559
31441.0,.,1.0,0,2.0220192E9,125.0,2.0,13.536844,39.600821,-105.941349
31442.0,.,1.0,0,2.0219328E9,128.0,1.0,10.711538,39.605434,-105.941505
31443.0,.,1.0,0,2.0219328E9,128.0,1.0,10.841647,39.605174,-105.941429
31444.0,.,1.0,0,2.0219328E9,128.0,1.0,12.146626,39.605019,-105.941397
31444.0,.,1.0,0,2.0220192E9,125.0,2.0,13.189396,39.600697,-105.941337
31446.0,.,1.0,0,2.0219328E9,128.0,1.0,11.88649,39.60488,-105.941384
31447.0,.,1.0,0,2.0220192E9,125.0,2.0,12.385006,39.600577,-105.941328
31448.0,.,1.0,0,2.0219328E9,123.0,2.0,11.524152,39.60478,-105.94139
31450.0,.,1.0,0,2.0219328E9,123.0,2.0,11.561092,39.604682,-105.941383
31450.0,.,1.0,0,2.0220192E9,126.0,2.0,11.012583,39.600462,-105.94132
31452.0,.,1.0,0,2.0219328E9,120.0,2.0,11.589233,39.604591,-105.941383
31453.0,.,1.0,0,2.0220192E9,126.0,2.0,11.571951,39.600355,-105.941311
31454.0,.,1.0,0,2.0219328E9,120.0,2.0,11.425534,39.604495,-105.941383
31456.0,.,1.0,0,2.0219328E9,120.0,2.0,11.508812,39.604402,-105.941387
31456.0,.,1.0,0,2.0220192E9,123.0,2.0,11.390319,39.600236,-105.941298
31459.0,.,1.0,0,2.0220192E9,123.0,2.0,10.53254,39.600113,-105.941288
31459.0,.,1.0,0,2.0219328E9,122.0,2.0,11.591787,39.604271,-105.941379
31462.0,.,1.0,0,2.0219328E9,125.0,2.0,10.845676,39.604146,-105.941372
31462.0,.,1.0,0,2.0220192E9,123.0,2.0,10.996075,39.599985,-105.941293
31464.0,.,1.0,0,2.0220192E9,125.0,2.0,11.522771,39.599892,-105.941298
31465.0,.,1.0,0,2.0219328E9,125.0,2.0,11.141791,39.60401,-105.941375
31467.0,.,1.0,0,2.0220192E9,125.0,2.0,11.414665,39.599769,-105.941301
31467.0,.,1.0,0,2.0219328E9,128.0,2.0,11.485349,39.603918,-105.941371
31469.0,.,1.0,0,2.0219328E9,128.0,2.0,11.162203,39.603827,-105.941371
31470.0,.,1.0,0,2.0220192E9,125.0,2.0,11.297433,39.599646,-105.941304
31472.0,.,1.0,0,2.0219328E9,129.0,2.0,11.952425,39.603704,-105.941368
31473.0,.,1.0,0,2.0220192E9,125.0,2.0,11.017413,39.599518,-105.941306
31474.0,.,1.0,0,2.0219328E9,129.0,2.0,11.330884,39.603612,-105.941364
31475.0,.,1.0,0,2.0220192E9,122.0,2.0,11.798132,39.599428,-105.941304
31477.0,.,1.0,0,2.0219328E9,129.0,2.0,10.630592,39.603481,-105.941363
31478.0,.,1.0,0,2.0220192E9,122.0,2.0,11.692625,39.599296,-105.941302
31480.0,.,1.0,0,2.0219328E9,130.0,2.0,11.504596,39.603352,-105.941358
31481.0,.,1.0,0,2.0220192E9,120.0,2.0,11.799729,39.599176,-105.941299
31483.0,.,1.0,0,2.0219328E9,130.0,2.0,11.682959,39.60322,-105.941358
31484.0,.,1.0,0,2.0220192E9,119.0,2.0,11.531372,39.599081,-105.941296
