2.054732074E9,0,3,2.0546784E9,14.0,54.451468
2.021887887E9,0,1,2.0218464E9,5.0,54.270857
2.054732073E9,0,3,2.0546784E9,14.0,53.702952
2.021969913E9,0,1,2.0219328E9,7.0,53.619903
2.054808848E9,0,3,2.0547648E9,6.0,52.983553
2.021969912E9,0,1,2.0219328E9,7.0,52.94831
2.021887888E9,0,1,2.0218464E9,5.0,52.72642
2.054811118E9,0,3,2.0547648E9,9.0,52.700543
2.0548096E9,0,3,2.0547648E9,7.0,51.779831
2.054809602E9,0,3,2.0547648E9,7.0,51.495452
2.021967332E9,0,1,2.0219328E9,4.0,51.480015
2.021967333E9,0,1,2.0219328E9,4.0,51.480015
2.054809596E9,0,3,2.0547648E9,7.0,51.469148
2.054809595E9,0,3,2.0547648E9,7.0,51.344486
2.054732075E9,0,3,2.0546784E9,14.0,51.287463
2.024312898E9,0,3,2.0242656E9,12.0,51.177665
2.054809601E9,0,3,2.0547648E9,7.0,51.11952
2.054809597E9,0,3,2.0547648E9,7.0,50.935748
2.054732077E9,0,3,2.0546784E9,14.0,50.923528
2.021969914E9,0,1,2.0219328E9,7.0,50.816295
2.05473207E9,0,3,2.0546784E9,14.0,50.543244
2.021969911E9,0,1,2.0219328E9,7.0,50.525418
2.054732078E9,0,3,2.0546784E9,14.0,50.013568
2.054729745E9,0,3,2.0546784E9,11.0,49.91393
2.054732072E9,0,3,2.0546784E9,14.0,49.885147
2.05481112E9,0,3,2.0547648E9,9.0,49.872104
2.054809603E9,0,3,2.0547648E9,7.0,49.826285
2.054732071E9,0,3,2.0546784E9,14.0,49.738085
2.054809598E9,0,3,2.0547648E9,7.0,49.639351
2.054811121E9,0,3,2.0547648E9,9.0,49.549867
2.054809599E9,0,3,2.0547648E9,7.0,49.518529
2.024313703E9,0,3,2.0242656E9,13.0,49.341916
2.021801895E9,0,1,2.02176E9,6.0,49.282537
2.021895373E9,0,1,2.0218464E9,11.0,49.199778
2.021801883E9,0,1,2.02176E9,6.0,49.112094
2.021801889E9,0,1,2.02176E9,6.0,49.112086
2.054808849E9,0,3,2.0547648E9,6.0,49.079642
2.024314562E9,0,3,2.0242656E9,14.0,48.873308
2.024391835E9,0,3,2.024352E9,7.0,48.872643
2.024391836E9,0,3,2.024352E9,7.0,48.872643
2.024314563E9,0,3,2.0242656E9,14.0,48.86623
2.054809604E9,0,3,2.0547648E9,7.0,48.789392
2.054729744E9,0,3,2.0546784E9,11.0,48.68867
2.054729746E9,0,3,2.0546784E9,11.0,48.630055
2.054809606E9,0,3,2.0547648E9,7.0,48.447636
2.054804643E9,0,3,2.0547648E9,2.0,48.258701
2.054811122E9,0,3,2.0547648E9,9.0,48.203291
2.022071444E9,0,1,2.0220192E9,13.0,48.190482
2.021969915E9,0,1,2.0219328E9,7.0,48.187901
2.05473208E9,0,3,2.0546784E9,14.0,48.06137
2.054811123E9,0,3,2.0547648E9,9.0,47.937633
2.054809607E9,0,3,2.0547648E9,7.0,47.900684
2.024314564E9,0,3,2.0242656E9,14.0,47.813756
2.024314561E9,0,3,2.0242656E9,14.0,47.679934
2.02196991E9,0,1,2.0219328E9,7.0,47.641777
2.054811124E9,0,3,2.0547648E9,9.0,47.630893
2.054730584E9,0,3,2.0546784E9,12.0,47.597857
2.05480885E9,0,3,2.0547648E9,6.0,47.341454
2.024314566E9,0,3,2.0242656E9,14.0,47.290745
2.022071443E9,0,1,2.0220192E9,13.0,47.137518
2.022071445E9,0,1,2.0220192E9,13.0,46.666414
2.054734452E9,0,3,2.0546784E9,17.0,46.500779
2.024391014E9,0,3,2.024352E9,6.0,46.426071
2.054734451E9,0,3,2.0546784E9,17.0,46.341084
2.021887889E9,0,1,2.0218464E9,5.0,46.308726
2.024391013E9,0,3,2.024352E9,6.0,46.250678
2.02440312E9,0,3,2.024352E9,14.0,46.183018
2.02431456E9,0,3,2.0242656E9,14.0,46.144764
2.054811125E9,0,3,2.0547648E9,9.0,46.048022
2.054732081E9,0,3,2.0546784E9,14.0,45.89218
2.024315325E9,0,3,2.0242656E9,15.0,45.830109
2.021969916E9,0,1,2.0219328E9,7.0,45.780667
2.024391017E9,0,3,2.024352E9,6.0,45.660412
2.024312902E9,0,3,2.0242656E9,12.0,45.643627
2.024391016E9,0,3,2.024352E9,6.0,45.389976
2.054809609E9,0,3,2.0547648E9,7.0,45.196058
2.054809608E9,0,3,2.0547648E9,7.0,45.147462
2.022071447E9,0,1,2.0220192E9,13.0,45.033786
2.024312903E9,0,3,2.0242656E9,12.0,44.801046
2.022052107E9,0,1,2.0220192E9,2.0,44.66064
2.054728278E9,0,3,2.0546784E9,9.0,44.581575
2.05473446E9,0,3,2.0546784E9,17.0,44.552425
2.054732815E9,0,3,2.0546784E9,15.0,44.463974
2.024318589E9,0,3,2.0242656E9,19.0,44.399872
2.054723197E9,0,3,2.0546784E9,7.0,44.369114
2.022071448E9,0,1,2.0220192E9,13.0,44.311668
2.021968309E9,0,1,2.0219328E9,5.0,44.268319
2.05473281E9,0,3,2.0546784E9,15.0,44.268021
2.054729747E9,0,3,2.0546784E9,11.0,44.217589
2.024315326E9,0,3,2.0242656E9,15.0,44.199874
2.022071446E9,0,1,2.0220192E9,13.0,44.198347
2.022052108E9,0,1,2.0220192E9,2.0,44.190253
2.024315323E9,0,3,2.0242656E9,15.0,44.186618
2.021893166E9,0,1,2.0218464E9,9.0,44.125311
2.021893168E9,0,1,2.0218464E9,9.0,44.125311
2.021893165E9,0,1,2.0218464E9,9.0,44.125311
2.054732816E9,0,3,2.0546784E9,15.0,44.118791
2.021979213E9,0,1,2.0219328E9,10.0,44.102493
2.021979211E9,0,1,2.0219328E9,10.0,44.102488
2.054723198E9,0,3,2.0546784E9,7.0,43.958754
2.024319482E9,0,3,2.0242656E9,20.0,43.938906
2.0219699E9,0,1,2.0219328E9,7.0,43.817491
2.021969905E9,0,1,2.0219328E9,7.0,43.817486
2.021969895E9,0,1,2.0219328E9,7.0,43.817486
2.021969899E9,0,1,2.0219328E9,7.0,43.817486
2.022052106E9,0,1,2.0220192E9,2.0,43.814965
2.05473445E9,0,3,2.0546784E9,17.0,43.813736
2.054723196E9,0,3,2.0546784E9,7.0,43.800074
2.021969918E9,0,1,2.0219328E9,7.0,43.728489
2.024312904E9,0,3,2.0242656E9,12.0,43.705334
